yr_district_id,winner_votes,totalvotes,year,state,winner,winner_party,writein,district_id,winner_voteshare,total_dem_votes,total_rep_votes,total_dem_vote_share,total_rep_vote_share,L1_winner,L2_winner,L3_winner,L4_winner,L5_winner,dL1_winner,L6_winner,L7_winner,L8_winner,L9_winner,L10_winner,incumbent_in_race,incumbent_party,dL2_winner,dL3_winner,dL4_winner,dL5_winner,dL6_winner,dL7_winner,dL8_winner,dL9_winner,dL10_winner,incumbent_L5_races,incumbent_L4_races,incumbent_L3_races,incumbent_L2_races,incumbent_L10_races,rep_wins,dem_wins,rep_L5_wins,rep_L10_wins,dem_L10_wins,dem_L5_wins,rep_L4_wins,rep_L3_wins,rep_L2_wins,rep_L1_wins,dem_L4_wins,dem_L3_wins,dem_L2_wins,dem_L1_wins,rep_L5_voteshare,rep_L10_voteshare,rep_L4_voteshare,rep_L3_voteshare,rep_L2_voteshare,rep_L1_voteshare,dem_L10_voteshare,dem_L5_voteshare,dem_L4_voteshare,dem_L3_voteshare,dem_L2_voteshare,dem_L1_voteshare,target,top_dem_votes,top_dem_candidate,top_rep_votes,top_rep_candidate,dem_incumbent_in_race,rep_incumbent_in_race
2018-VA-07,176079,349803,2018,Virginia,AbigailASpanberger,democrat,False,VA-07,0.50336618,176079,173511,0.50336618,0.496024905,DaveBrat,DaveBrat,EricCantor,EricCantor,EricCantor,0,EricCantor,EricCantor,EricCantor,EricCantor,TomBliley,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,1,1,3,2,1,1,1,1,1,0,0.5752643620000001,0.626062828,0.571042947,0.566769189,0.535562925,0.5751009460000001,0.339945774,0.410020795,0.427248233,0.43175013,0.462883814,0.42240144700000004,1,176079.0,AbigailASpanberger,169295.0,DaveBrat,0,1
2012-VA-08,226847,351187,2012,Virginia,JamesPMoran,democrat,False,VA-08,0.645943614,226847,107370,0.645943614,0.305734552,JamesPMoran,JamesPMoran,JamesPMoran,JamesPMoran,JamesPMoran,1,JamesPMoran,JamesPMoran,JamesPMoran,JamesPMoran,JamesPMoran,1,democrat,1,1,1,1,1,1,1,1,1,5,4,3,2,10,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.33006705199999997,0.336862034,0.320343463,0.32518757,0.33935678,0.372979009,0.635281377,0.639400271,0.649914935,0.645207027,0.628096894,0.610250173,1,226847.0,JamesPMoran,107370.0,JPatrickMurray,1,0
2014-VA-08,128102,203076,2014,Virginia,DonaldSBeyerJr,democrat,False,VA-08,0.63080817,128102,68219,0.63080817,0.33592842100000003,JamesPMoran,JamesPMoran,JamesPMoran,JamesPMoran,JamesPMoran,0,JamesPMoran,JamesPMoran,JamesPMoran,JamesPMoran,JamesPMoran,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.323460454,0.331195576,0.327872783,0.33821399399999996,0.320831486,0.305734552,0.639014871,0.646093582,0.641607313,0.629000652,0.638375892,0.645943614,1,128102.0,DonaldSBeyerJr,63810.0,MicahKEdmond,0,0
2016-VA-08,246653,360676,2016,Virginia,DonaldSBeyerJr,democrat,False,VA-08,0.6838630790000001,246653,98387,0.6838630790000001,0.27278499300000003,DonaldSBeyerJr,JamesPMoran,JamesPMoran,JamesPMoran,JamesPMoran,1,JamesPMoran,JamesPMoran,JamesPMoran,JamesPMoran,JamesPMoran,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.316855225,0.330332798,0.321856744,0.304815989,0.304356707,0.33592842100000003,0.641001852,0.6500584660000001,0.642716259,0.653538288,0.657335625,0.63080817,1,246653.0,DonaldSBeyerJr,98387.0,CharlesAHernick,1,0
2018-VA-08,247137,324748,2018,Virginia,DonaldSBeyerJr,democrat,False,VA-08,0.761011615,247137,76899,0.761011615,0.23679591600000002,DonaldSBeyerJr,DonaldSBeyerJr,JamesPMoran,JamesPMoran,JamesPMoran,1,JamesPMoran,JamesPMoran,JamesPMoran,JamesPMoran,JamesPMoran,1,democrat,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.30484457800000003,0.320959555,0.28781097,0.281836443,0.254790454,0.27278499300000003,0.6504224470000001,0.66637533,0.6804066190000001,0.691894288,0.7224373470000001,0.6838630790000001,1,247137.0,DonaldSBeyerJr,76899.0,ThomasSOh,1,0
2012-VA-09,184882,301658,2012,Virginia,HMorganGriffith,republican,False,VA-09,0.612886116,116400,184882,0.385867439,0.612886116,HMorganGriffith,RickBoucher,RickBoucher,RickBoucher,RickBoucher,1,RickBoucher,RickBoucher,RickBoucher,RickBoucher,RickBoucher,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,2,2,8,3,2,2,2,1,2,1,0,0,0.36722017700000004,0.324738262,0.36167379899999996,0.37500572299999996,0.562508584,0.512131053,0.629422333,0.618277005,0.624555309,0.606869922,0.424969864,0.46407228899999997,0,116400.0,AnthonyJFlaccavento,184882.0,HMorganGriffith,0,1
2014-VA-09,117465,162815,2014,Virginia,HMorganGriffith,republican,False,VA-09,0.72146301,0,117465,0.0,0.72146301,HMorganGriffith,HMorganGriffith,RickBoucher,RickBoucher,RickBoucher,1,RickBoucher,RickBoucher,RickBoucher,RickBoucher,RickBoucher,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,3,3,7,2,3,3,2,1,1,0,0,0,0.43363164200000004,0.355671358,0.461620045,0.6154933929999999,0.667174563,0.612886116,0.570644108,0.49964424799999996,0.455152441,0.283313243,0.19293372,0.385867439,0,,None,117465.0,HMorganGriffith,0,1
2016-VA-09,212838,310314,2016,Virginia,HMorganGriffith,republican,False,VA-09,0.6858794640000001,87877,212838,0.283187352,0.6858794640000001,HMorganGriffith,HMorganGriffith,HMorganGriffith,RickBoucher,RickBoucher,1,RickBoucher,RickBoucher,RickBoucher,RickBoucher,RickBoucher,1,republican,1,1,0,0,0,0,0,0,0,3,3,3,2,3,1,0,4,4,6,1,4,3,2,1,0,0,0,0,0.5064719289999999,0.39355488200000005,0.633089911,0.67340953,0.703671237,0.72146301,0.533958639,0.420759424,0.28328177,0.223018264,0.141593676,0.0,0,87877.0,DerekWKitts,212838.0,HMorganGriffith,0,1
2018-VA-09,160933,246980,2018,Virginia,HMorganGriffith,republican,False,VA-09,0.6516033689999999,85833,160933,0.347530164,0.6516033689999999,HMorganGriffith,HMorganGriffith,HMorganGriffith,HMorganGriffith,RickBoucher,1,RickBoucher,RickBoucher,RickBoucher,RickBoucher,RickBoucher,1,republican,1,1,1,0,0,0,0,0,0,4,4,3,2,4,1,0,5,5,5,0,4,3,2,1,0,0,0,0,0.636792602,0.419646147,0.66795799,0.6863152809999999,0.668741416,0.6858794640000001,0.507812168,0.296131449,0.254146239,0.210239172,0.315358758,0.283187352,0,85833.0,AnthonyJFlaccavento,160933.0,HMorganGriffith,0,1
2012-VA-10,214038,366444,2012,Virginia,FrankRWolf,republican,False,VA-10,0.584094705,142024,214038,0.387573545,0.584094705,FrankRWolf,FrankRWolf,FrankRWolf,FrankRWolf,FrankRWolf,1,FrankRWolf,FrankRWolf,FrankRWolf,FrankRWolf,FrankRWolf,1,republican,1,1,1,1,1,1,1,1,1,5,4,3,2,10,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.608499059,0.691139532,0.601200461,0.607628245,0.617434778,0.6507748520000001,0.26797231899999996,0.37895227,0.38340393799999994,0.374671207,0.367850334,0.348127122,0,142024.0,KristinACabral,214038.0,FrankRWolf,0,1
2014-VA-10,125914,222910,2014,Virginia,BarbaraComstock,republican,False,VA-10,0.564864744,89957,129307,0.40355749,0.580086133,FrankRWolf,FrankRWolf,FrankRWolf,FrankRWolf,FrankRWolf,0,FrankRWolf,FrankRWolf,FrankRWolf,FrankRWolf,FrankRWolf,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.596977595,0.6618068779999999,0.600742717,0.60498523,0.582090419,0.584094705,0.308328068,0.387434648,0.381892778,0.37975271899999996,0.39556551799999995,0.387573545,0,89957.0,JohnWFoust,125914.0,BarbaraComstock,0,0
2016-VA-10,210791,400083,2016,Virginia,BarbaraComstock,republican,False,VA-10,0.526868175,187712,210791,0.469182645,0.526868175,BarbaraComstock,FrankRWolf,FrankRWolf,FrankRWolf,FrankRWolf,1,FrankRWolf,FrankRWolf,FrankRWolf,FrankRWolf,FrankRWolf,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.585967809,0.642469595,0.585455966,0.5636830039999999,0.553477154,0.580086133,0.330079639,0.399350751,0.40211020000000003,0.42010456,0.43637006799999994,0.40355749,0,187712.0,LuAnnLBennett,210791.0,BarbaraComstock,0,1
2018-VA-10,206356,367795,2018,Virginia,JenniferTWexton,democrat,False,VA-10,0.561062548,206356,160841,0.561062548,0.437311546,BarbaraComstock,BarbaraComstock,FrankRWolf,FrankRWolf,FrankRWolf,0,FrankRWolf,FrankRWolf,FrankRWolf,FrankRWolf,FrankRWolf,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,1,1,3,2,1,1,1,1,1,0,0.5558270820000001,0.614598387,0.53209014,0.514755285,0.48208986,0.526868175,0.360987455,0.43390067,0.455344057,0.47793422799999996,0.5151225970000001,0.469182645,1,206356.0,JenniferTWexton,160841.0,BarbaraComstock,0,1
2012-VA-11,202606,332243,2012,Virginia,GeraldEConnolly,democrat,False,VA-11,0.6098126970000001,204801,117902,0.616419308,0.35486676899999997,GeraldEConnolly,GeraldEConnolly,TomDavis,TomDavis,TomDavis,1,TomDavis,TomDavis,TomDavis,TomDavis,LeslieLByrne,1,democrat,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,1,2,7,3,3,1,0,0,0,3,3,2,1,0.48727358,0.5871384270000001,0.45847819799999995,0.426463507,0.42444926,0.494031751,0.361533714,0.49476728600000003,0.5228152079999999,0.551854313,0.554342079,0.49226485,1,202606.0,GeraldEConnolly,117902.0,ChrisSPerkins,1,0
2014-VA-11,106780,187805,2014,Virginia,GeraldEConnolly,democrat,False,VA-11,0.568568462,108519,79060,0.577828066,0.420968558,GeraldEConnolly,GeraldEConnolly,GeraldEConnolly,TomDavis,TomDavis,1,TomDavis,TomDavis,TomDavis,TomDavis,TomDavis,1,democrat,1,1,0,0,0,0,0,0,0,3,3,3,2,3,0,1,1,6,4,4,0,0,0,0,4,3,2,1,0.45097627,0.576339979,0.42508977,0.423289026,0.38791766299999997,0.35486676899999997,0.374021389,0.5338177789999999,0.558347751,0.562170741,0.5971236870000001,0.616419308,1,106780.0,GeraldEConnolly,75796.0,SuzanneKScholte,1,0
2016-VA-11,247818,282003,2016,Virginia,GeraldEConnolly,democrat,False,VA-11,0.878777885,247818,0,0.878777885,0.0,GeraldEConnolly,GeraldEConnolly,GeraldEConnolly,GeraldEConnolly,TomDavis,1,TomDavis,TomDavis,TomDavis,TomDavis,TomDavis,1,democrat,1,1,1,0,0,0,0,0,0,4,4,3,2,4,0,1,0,5,5,5,0,0,0,0,4,3,2,1,0.340071816,0.512243195,0.317466769,0.258611776,0.210484279,0.420968558,0.427392383,0.622433778,0.641322527,0.69100842,0.7283029759999999,0.577828066,1,247818.0,GeraldEConnolly,,None,1,0
2018-VA-11,219191,308250,2018,Virginia,GeraldEConnolly,democrat,False,VA-11,0.7110819140000001,219191,88569,0.7110819140000001,0.287328467,GeraldEConnolly,GeraldEConnolly,GeraldEConnolly,GeraldEConnolly,GeraldEConnolly,1,TomDavis,TomDavis,TomDavis,TomDavis,TomDavis,1,democrat,1,1,1,1,0,0,0,0,0,5,4,3,2,5,0,1,0,4,6,5,0,0,0,0,4,3,2,1,0.311439109,0.459268626,0.265790948,0.236099008,0.143664233,0.0,0.498500574,0.655274405,0.6960267929999999,0.722562622,0.7949299,0.878777885,1,219191.0,GeraldEConnolly,83023.0,JeffADoveJr,1,0
2012-VT-00,208600,289931,2012,Vermont,PeterWelch,democrat,False,VT-00,0.719481532,208600,67543,0.719481532,0.23296232600000003,PeterWelch,PeterWelch,PeterWelch,BernieSanders,BernieSanders,1,BernieSanders,BernieSanders,BernieSanders,BernieSanders,BernieSanders,1,democrat,1,1,0,0,0,0,0,0,0,3,3,3,2,3,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.248441128,0.290944519,0.24967513800000002,0.184427377,0.276641065,0.320319804,0.664611586,0.695864895,0.683395025,0.7325420979999999,0.682576072,0.645670612,1,208600.0,PeterWelch,67543.0,MarkDonka,1,0
2014-VT-00,123349,191504,2014,Vermont,PeterWelch,democrat,False,VT-00,0.644106651,123349,59432,0.644106651,0.31034338699999997,PeterWelch,PeterWelch,PeterWelch,PeterWelch,BernieSanders,1,BernieSanders,BernieSanders,BernieSanders,BernieSanders,BernieSanders,1,democrat,1,1,1,0,0,0,0,0,0,4,4,3,2,4,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.261808788,0.275384643,0.21590637899999998,0.287875172,0.271652856,0.23296232600000003,0.679127478,0.67553735,0.710433236,0.6697529320000001,0.6817940920000001,0.719481532,1,123349.0,PeterWelch,59432.0,MarkDonka,1,0
2016-VT-00,264414,320467,2016,Vermont,PeterWelch,democrat,False,VT-00,0.825089635,264414,0,0.825089635,0.0,PeterWelch,PeterWelch,PeterWelch,PeterWelch,PeterWelch,1,BernieSanders,BernieSanders,BernieSanders,BernieSanders,BernieSanders,1,democrat,1,1,1,1,0,0,0,0,0,5,4,3,2,5,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.17272510300000002,0.241732511,0.21590637899999998,0.18110190399999998,0.155171693,0.31034338699999997,0.6970490340000001,0.733364516,0.708587107,0.729559273,0.7345981429999999,0.644106651,1,264414.0,PeterWelch,,None,1,0
2018-VT-00,188547,272451,2018,Vermont,PeterWelch,democrat,False,VT-00,0.692040037,188547,70705,0.692040037,0.259514555,PeterWelch,PeterWelch,PeterWelch,PeterWelch,PeterWelch,1,PeterWelch,BernieSanders,BernieSanders,BernieSanders,BernieSanders,1,democrat,1,1,1,1,1,0,0,0,0,5,4,3,2,6,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.224628014,0.23382723600000002,0.200705067,0.189952647,0.129757277,0.0,0.702849004,0.705277693,0.7201794640000001,0.720412108,0.7585648359999999,0.825089635,1,188547.0,PeterWelch,70705.0,AnyaTynio,1,0
2012-WA-01,177025,328212,2012,Washington,SuzanDelBene,democrat,False,WA-01,0.539361754,177025,151187,0.539361754,0.46063824600000003,JayInslee,JayInslee,JayInslee,JayInslee,JayInslee,0,JayInslee,JayInslee,RickWhite,RickWhite,MariaCantwell,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,8,5,0,0,0,0,4,3,2,1,0.38129211399999996,0.42996263799999995,0.38230482,0.402129101,0.44198560600000003,0.42333296600000003,0.563927583,0.618707886,0.61769518,0.597870899,0.558014394,0.576667034,1,177025.0,SuzanDelBene,151187.0,JohnKoster,0,0
2014-WA-01,124151,225579,2014,Washington,SuzanDelBene,democrat,False,WA-01,0.5503659470000001,124151,101428,0.5503659470000001,0.449634053,SuzanDelBene,JayInslee,JayInslee,JayInslee,JayInslee,1,JayInslee,JayInslee,JayInslee,RickWhite,RickWhite,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,9,5,0,0,0,0,4,3,2,1,0.395770667,0.423270883,0.41400533899999997,0.44453508799999997,0.455136149,0.46063824600000003,0.570619337,0.6042293329999999,0.585994661,0.555464912,0.544863851,0.539361754,1,124151.0,SuzanDelBene,101428.0,PedroCelis,1,0
2016-WA-01,193619,349398,2016,Washington,SuzanDelBene,democrat,False,WA-01,0.554150281,193619,155779,0.554150281,0.445849719,SuzanDelBene,SuzanDelBene,JayInslee,JayInslee,JayInslee,1,JayInslee,JayInslee,JayInslee,JayInslee,RickWhite,1,democrat,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.420374215,0.414115155,0.444863746,0.45204067299999995,0.44774188600000003,0.449634053,0.5797750660000001,0.579625785,0.555136254,0.547959327,0.552258114,0.5503659470000001,1,193619.0,SuzanDelBene,155779.0,RobertJSutherland,1,0
2018-WA-01,197209,332743,2018,Washington,SuzanDelBene,democrat,False,WA-01,0.59267663,197209,135534,0.59267663,0.40732337,SuzanDelBene,SuzanDelBene,SuzanDelBene,JayInslee,JayInslee,1,JayInslee,JayInslee,JayInslee,JayInslee,JayInslee,1,democrat,1,1,0,0,0,0,0,0,0,3,3,3,2,3,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.437355671,0.41073185700000003,0.440861347,0.434269047,0.426586544,0.445849719,0.589268142,0.5626443289999999,0.559138653,0.565730953,0.573413455,0.554150281,1,197209.0,SuzanDelBene,135534.0,JeffreyBeeler,1,0
2012-WA-02,184826,302291,2012,Washington,RickLarsen,democrat,False,WA-02,0.611417475,184826,117465,0.611417475,0.388582525,RickLarsen,RickLarsen,RickLarsen,RickLarsen,RickLarsen,1,RickLarsen,JackMetcalf,JackMetcalf,JackMetcalf,AlSwift,1,democrat,1,1,1,1,1,0,0,0,0,5,4,3,2,6,0,1,0,3,7,5,0,0,0,0,4,3,2,1,0.394649507,0.452154286,0.4030802,0.41797927799999995,0.43892959,0.489276655,0.542681529,0.605350493,0.5969198,0.582020722,0.56107041,0.510723345,1,184826.0,RickLarsen,117465.0,DanMatthews,1,0
2014-WA-02,122173,201691,2014,Washington,RickLarsen,democrat,False,WA-02,0.6057434389999999,122173,79518,0.6057434389999999,0.394256561,RickLarsen,RickLarsen,RickLarsen,RickLarsen,RickLarsen,1,RickLarsen,RickLarsen,JackMetcalf,JackMetcalf,JackMetcalf,1,democrat,1,1,1,1,1,1,0,0,0,5,4,3,2,7,0,1,0,2,8,5,0,0,0,0,4,3,2,1,0.401315472,0.43691541899999997,0.412048598,0.42403858,0.391419543,0.388582525,0.557920396,0.5986845279999999,0.587951401,0.57596142,0.6085804570000001,0.611417475,1,122173.0,RickLarsen,79518.0,BJGuillot,1,0
2016-WA-02,208314,325408,2016,Washington,RickLarsen,democrat,False,WA-02,0.640162504,208314,117094,0.640162504,0.35983749600000003,RickLarsen,RickLarsen,RickLarsen,RickLarsen,RickLarsen,1,RickLarsen,RickLarsen,RickLarsen,JackMetcalf,JackMetcalf,1,democrat,1,1,1,1,1,1,1,0,0,5,4,3,2,8,0,1,0,1,9,5,0,0,0,0,4,3,2,1,0.401606378,0.424384706,0.407988309,0.38089219399999996,0.37704702799999995,0.394256561,0.574172153,0.598393622,0.5920116910000001,0.619107806,0.622952971,0.6057434389999999,1,208314.0,RickLarsen,117094.0,MarcHennemann,1,0
2018-WA-02,210187,294833,2018,Washington,RickLarsen,democrat,False,WA-02,0.71290188,210187,84646,0.71290188,0.28709812,RickLarsen,RickLarsen,RickLarsen,RickLarsen,RickLarsen,1,RickLarsen,RickLarsen,RickLarsen,RickLarsen,JackMetcalf,1,democrat,1,1,1,1,1,1,1,1,0,5,4,3,2,9,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.38381027100000004,0.397903568,0.357443675,0.347064059,0.323467808,0.35983749600000003,0.6006532920000001,0.616189729,0.642556324,0.652935941,0.676532192,0.640162504,1,210187.0,RickLarsen,84646.0,BrianLuke,1,0
2012-WA-03,177446,293884,2012,Washington,JaimeHerreraBeutler,republican,False,WA-03,0.603796056,116438,177446,0.396203944,0.603796056,JaimeHerreraBeutler,BrianBaird,BrianBaird,BrianBaird,BrianBaird,1,BrianBaird,BrianBaird,LindaSmith,LindaSmith,JoleneUnsoeld,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,2,4,6,3,2,2,2,1,2,1,0,0,0.448571028,0.453727682,0.46553878200000004,0.497796523,0.5667574679999999,0.52971888,0.542835749,0.5514289720000001,0.534461218,0.502203477,0.433242532,0.47028112,0,116438.0,JonTHaugen,177446.0,JaimeHerreraBeutler,0,1
2014-WA-03,124796,202814,2014,Washington,JaimeHerreraBeutler,republican,False,WA-03,0.615322414,78018,124796,0.384677586,0.615322414,JaimeHerreraBeutler,JaimeHerreraBeutler,BrianBaird,BrianBaird,BrianBaird,1,BrianBaird,BrianBaird,BrianBaird,LindaSmith,LindaSmith,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,3,4,6,2,3,3,2,1,1,0,0,0,0.495495509,0.46325041299999997,0.527177996,0.582945783,0.609559235,0.603796056,0.5367495870000001,0.504504491,0.47282200399999996,0.417054217,0.390440765,0.396203944,0,78018.0,BobDingethal,124796.0,JaimeHerreraBeutler,0,1
2016-WA-03,193457,313277,2016,Washington,JaimeHerreraBeutler,republican,False,WA-03,0.617526981,119820,193457,0.38247301899999997,0.617526981,JaimeHerreraBeutler,JaimeHerreraBeutler,JaimeHerreraBeutler,BrianBaird,BrianBaird,1,BrianBaird,BrianBaird,BrianBaird,BrianBaird,LindaSmith,1,republican,1,1,0,0,0,0,0,0,0,3,3,3,2,3,1,0,4,4,6,1,4,3,2,1,0,0,0,0,0.5452477929999999,0.474822346,0.591591083,0.61221515,0.616424697,0.615322414,0.525177653,0.454752207,0.40840891700000004,0.38778485,0.383575302,0.384677586,0,119820.0,JimMoeller,193457.0,JaimeHerreraBeutler,0,1
2018-WA-03,161819,307226,2018,Washington,JaimeHerreraBeutler,republican,False,WA-03,0.5267099789999999,145407,161819,0.473290021,0.5267099789999999,JaimeHerreraBeutler,JaimeHerreraBeutler,JaimeHerreraBeutler,JaimeHerreraBeutler,BrianBaird,1,BrianBaird,BrianBaird,BrianBaird,BrianBaird,BrianBaird,1,republican,1,1,1,0,0,0,0,0,0,4,4,3,2,4,1,0,5,5,5,0,4,3,2,1,0,0,0,0,0.578614862,0.482149845,0.590838857,0.5865197910000001,0.57211848,0.617526981,0.517850155,0.421385138,0.40916114200000003,0.413480209,0.42788152,0.38247301899999997,0,145407.0,CarolynLong,161819.0,JaimeHerreraBeutler,0,1
2012-WA-04,154749,233689,2012,Washington,DocHastings,republican,False,WA-04,0.662200617,78940,154749,0.33779938299999995,0.662200617,DocHastings,DocHastings,DocHastings,DocHastings,DocHastings,1,DocHastings,DocHastings,DocHastings,DocHastings,JayInslee,1,republican,1,1,1,1,1,1,1,1,0,5,4,3,2,9,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.638907585,0.624500785,0.6422009870000001,0.656500259,0.669310659,0.676420701,0.369046264,0.361092415,0.35779901299999994,0.343499741,0.330689341,0.323579299,0,78940.0,MaryBaechler,154749.0,DocHastings,0,1
2014-WA-04,77772,153079,2014,Washington,DanNewhouse,republican,False,WA-04,0.508051398,0,153079,0.0,1.0,DocHastings,DocHastings,DocHastings,DocHastings,DocHastings,0,DocHastings,DocHastings,DocHastings,DocHastings,DocHastings,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.71376079,0.6711593309999999,0.7423751940000001,0.779540439,0.831100308,0.662200617,0.32238771899999996,0.28623921,0.25762480600000004,0.22045956100000003,0.16889969100000002,0.33779938299999995,0,,None,77772.0,DanNewhouse,0,0
2016-WA-04,132517,229919,2016,Washington,DanNewhouse,republican,False,WA-04,0.57636385,0,229919,0.0,1.0,DanNewhouse,DocHastings,DocHastings,DocHastings,DocHastings,1,DocHastings,DocHastings,DocHastings,DocHastings,DocHastings,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.793900155,0.718199287,0.8346553290000001,0.8874002059999999,1.0,1.0,0.275347763,0.206099845,0.16534467,0.112599794,0.0,0.0,0,,None,132517.0,DanNewhouse,0,1
2018-WA-04,141551,225336,2018,Washington,DanNewhouse,republican,False,WA-04,0.628177477,83785,141551,0.37182252299999996,0.628177477,DanNewhouse,DanNewhouse,DocHastings,DocHastings,DocHastings,1,DocHastings,DocHastings,DocHastings,DocHastings,DocHastings,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.7933597590000001,0.711913735,0.822594523,0.8760591590000001,0.8140887379999999,1.0,0.288086265,0.206640241,0.177405476,0.123940841,0.18591126100000002,0.0,0,83785.0,ChristineBrown,141551.0,DanNewhouse,0,1
2012-WA-05,191066,308578,2012,Washington,CathyMcMorris,republican,False,WA-05,0.619182184,117512,191066,0.38081781600000003,0.619182184,CathyMcMorris,CathyMcMorris,CathyMcMorris,CathyMcMorris,GeorgeRNethercuttJr,1,GeorgeRNethercuttJr,GeorgeRNethercuttJr,GeorgeRNethercuttJr,GeorgeRNethercuttJr,ThomasSFoley,1,republican,1,1,1,0,0,0,0,0,0,4,4,3,2,4,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.613882745,0.59929004,0.618150784,0.636217392,0.6279228029999999,0.636663422,0.395704734,0.386117255,0.381849216,0.36378260799999995,0.372077197,0.36333657799999997,0,117512.0,RichCowan,191066.0,CathyMcMorris,0,1
2014-WA-05,135470,223242,2014,Washington,CathyMcMorris,republican,False,WA-05,0.6068302560000001,87772,135470,0.393169744,0.6068302560000001,CathyMcMorris,CathyMcMorris,CathyMcMorris,CathyMcMorris,CathyMcMorris,1,GeorgeRNethercuttJr,GeorgeRNethercuttJr,GeorgeRNethercuttJr,GeorgeRNethercuttJr,GeorgeRNethercuttJr,1,republican,1,1,1,1,0,0,0,0,0,5,4,3,2,5,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.6158866789999999,0.609051634,0.6288706079999999,0.620891954,0.61300622,0.619182184,0.38594314,0.384113321,0.371129392,0.37910804600000003,0.38699378,0.38081781600000003,0,87772.0,JosephJoePakootas,135470.0,CathyMcMorris,0,1
2016-WA-05,192959,323534,2016,Washington,CathyMcMorris,republican,False,WA-05,0.5964102689999999,130575,192959,0.403589731,0.5964102689999999,CathyMcMorris,CathyMcMorris,CathyMcMorris,CathyMcMorris,CathyMcMorris,1,CathyMcMorris,GeorgeRNethercuttJr,GeorgeRNethercuttJr,GeorgeRNethercuttJr,GeorgeRNethercuttJr,1,republican,1,1,1,1,1,0,0,0,0,5,4,3,2,6,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.62237854,0.613106979,0.614771533,0.6074742360000001,0.6016202620000001,0.6068302560000001,0.381887794,0.37762146,0.385228467,0.392525764,0.398379738,0.393169744,0,130575.0,JoePakootas,192959.0,CathyMcMorris,0,1
2018-WA-05,175422,320347,2018,Washington,CathyMcMorris,republican,False,WA-05,0.5475999460000001,144925,175422,0.452400054,0.5475999460000001,CathyMcMorris,CathyMcMorris,CathyMcMorris,CathyMcMorris,CathyMcMorris,1,CathyMcMorris,CathyMcMorris,GeorgeRNethercuttJr,GeorgeRNethercuttJr,GeorgeRNethercuttJr,1,republican,1,1,1,1,1,1,0,0,0,5,4,3,2,7,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.601337215,0.610927546,0.5925056639999999,0.58361349,0.5720051070000001,0.5964102689999999,0.389072454,0.398662785,0.407494336,0.41638651,0.427994893,0.403589731,0,144925.0,LisaBrown,175422.0,CathyMcMorris,0,1
